id,formatted_address,lat,lng,location_type,record_date,grade,record_type
2422,"""16 Henderson St, Needham, MA 02492, USA""",42.278447,-71.244041,"""ROOFTOP""",2014-12-05,3,2015_leak
2419,"""81 Fresh Pond Pkwy, Cambridge, MA 02138, USA""",42.378767,-71.143776,"""ROOFTOP""",2014-12-05,3,2015_leak
2433,"""370 June St, Worcester, MA 01602, USA""",42.262478,-71.848879,"""RANGE_INTERPOLATED""",2014-12-05,3,2015_leak
2418,"""66 Fresh Pond Pkwy, Cambridge, MA 02138, USA""",42.377695,-71.143505,"""ROOFTOP""",2014-12-05,3,2015_leak
2426,"""65 Yale Rd, Needham Heights, MA 02494, USA""",42.30182,-71.233143,"""ROOFTOP""",2014-12-05,3,2015_leak
2425,"""233 Nehoiden St, Needham, MA 02492, USA""",42.283946,-71.242518,"""ROOFTOP""",2014-12-05,3,2015_leak
2416,"""1480 Cambridge St, Cambridge, MA 02139, USA""",42.373966,-71.104058,"""ROOFTOP""",2014-12-05,3,2015_leak
2427,"""134 S 2nd St, New Bedford, MA 02740, USA""",41.63062,-70.923085,"""ROOFTOP""",2014-12-05,3,2015_leak
2434,"""90 Kenberma Rd, Worcester, MA 01604, USA""",42.247669,-71.781446,"""ROOFTOP""",2014-12-05,3,2015_leak
2423,"""362 Manning St, Needham, MA 02492, USA""",42.281532,-71.227841,"""ROOFTOP""",2014-12-05,3,2015_leak
2428,"""116 Farrar Ave, Worcester, MA 01604, USA""",42.252118,-71.774873,"""ROOFTOP""",2014-12-05,3,2015_leak
2424,"""52 Mayo Ave, Needham, MA 02492, USA""",42.278476,-71.226779,"""ROOFTOP""",2014-12-05,3,2015_leak
2417,"""50 Fresh Pond Pkwy, Cambridge, MA 02138, USA""",42.377337,-71.142358,"""ROOFTOP""",2014-12-05,3,2015_leak
2420,"""87 Fresh Pond Pkwy, Cambridge, MA 02138, USA""",42.37893,-71.143873,"""ROOFTOP""",2014-12-05,3,2015_leak
2430,"""244 June St, Worcester, MA 01602, USA""",42.26093,-71.842437,"""RANGE_INTERPOLATED""",2014-12-05,3,2015_leak
2448,"""57 Blanchette Dr, Marlborough, MA 01752, USA""",42.369127,-71.502613,"""ROOFTOP""",2014-12-08,3,2015_leak
2437,"""Hampshire St, Cambridge, MA, USA""",42.369641,-71.095851,"""GEOMETRIC_CENTER""",2014-12-08,3,2015_leak
2441,"""15 Fairbanks Rd, Framingham, MA 01701, USA""",42.301047,-71.412268,"""ROOFTOP""",2014-12-08,3,2015_leak
2457,"""31 Ludlow St, Worcester, MA 01603, USA""",42.235997,-71.856644,"""ROOFTOP""",2014-12-08,3,2015_leak
2450,"""1 Percival St, Maynard, MA 01754, USA""",42.427971,-71.459713,"""ROOFTOP""",2014-12-08,3,2015_leak
2444,"""5 Hastings St, Framingham, MA 01701, USA""",42.302625,-71.407968,"""ROOFTOP""",2014-12-08,3,2015_leak
2436,"""245 Hampshire St, Cambridge, MA 02139, USA""",42.374207,-71.101053,"""ROOFTOP""",2014-12-08,3,2015_leak
2451,"""538 Hartford Turnpike, Shrewsbury, MA 01545, USA""",42.25853,-71.699693,"""ROOFTOP""",2014-12-08,3,2015_leak
2438,"""Hampshire St, Cambridge, MA, USA""",42.369641,-71.095851,"""GEOMETRIC_CENTER""",2014-12-08,3,2015_leak
2446,"""60 Hastings St, Framingham, MA 01701, USA""",42.302056,-71.412308,"""ROOFTOP""",2014-12-08,3,2015_leak
2454,"""2A Knox St, Worcester, MA 01603, USA""",42.231201,-71.835979,"""ROOFTOP""",2014-12-08,3,2015_leak
2453,"""Illinois St, Worcester, MA, USA""",42.246916,-71.819682,"""GEOMETRIC_CENTER""",2014-12-08,3,2015_leak
2445,"""6 Hastings St, Framingham, MA 01701, USA""",42.302123,-71.408204,"""ROOFTOP""",2014-12-08,3,2015_leak
2442,"""7 Fairfield Terrace, Framingham, MA 01701, USA""",42.325392,-71.409361,"""ROOFTOP""",2014-12-08,3,2015_leak
2443,"""23 Foster Dr, Framingham, MA 01701, USA""",42.307269,-71.404913,"""ROOFTOP""",2014-12-08,3,2015_leak
2458,"""Worcester, MA, USA""",42.262593,-71.802293,"""APPROXIMATE""",2014-12-08,3,2015_leak
2452,"""121 Illinois St, Worcester, MA 01603, USA""",42.244371,-71.823215,"""ROOFTOP""",2014-12-08,3,2015_leak
2456,"""101 Ludlow St, Worcester, MA 01603, USA""",42.235336,-71.856145,"""RANGE_INTERPOLATED""",2014-12-08,3,2015_leak
2455,"""69 Loxwood St, Worcester, MA 01604, USA""",42.243555,-71.788787,"""RANGE_INTERPOLATED""",2014-12-08,3,2015_leak
2439,"""77 Barber Rd, Framingham, MA 01702, USA""",42.295745,-71.435217,"""ROOFTOP""",2014-12-08,3,2015_leak
2440,"""Currier Dr, Framingham, MA 01701, USA""",42.320977,-71.482348,"""GEOMETRIC_CENTER""",2014-12-08,3,2015_leak
2459,"""Ludlow St, Worcester, MA 01603, USA""",42.23429,-71.854004,"""GEOMETRIC_CENTER""",2014-12-08,3,2015_leak
2447,"""8 Hastings St, Framingham, MA 01701, USA""",42.302025,-71.408735,"""ROOFTOP""",2014-12-08,3,2015_leak
2449,"""Fairhaven Rd, Mattapoisett, MA 02739, USA""",41.656875,-70.834484,"""GEOMETRIC_CENTER""",2014-12-08,3,2015_leak
2472,"""443 Lake Ave, Worcester, MA 01604, USA""",42.247367,-71.749232,"""ROOFTOP""",2014-12-09,3,2015_leak
2462,"""144 Prospect St, Cambridge, MA 02139, USA""",42.36877,-71.101389,"""RANGE_INTERPOLATED""",2014-12-09,3,2015_leak
2473,"""Lake Ave & Hamilton St, Worcester, MA 01604, USA""",42.260126,-71.753935,"""APPROXIMATE""",2014-12-09,3,2015_leak
2468,"""46 Housatonic St, Worcester, MA 01606, USA""",42.312449,-71.785277,"""ROOFTOP""",2014-12-09,3,2015_leak
2470,"""Ivernia Rd, Worcester, MA 01606, USA""",42.320269,-71.788775,"""GEOMETRIC_CENTER""",2014-12-09,3,2015_leak
2463,"""Clarke Dr, Marlborough, MA 01752, USA""",42.343855,-71.517412,"""GEOMETRIC_CENTER""",2014-12-09,3,2015_leak
2465,"""Hudson, MA 01749, USA""",42.39176,-71.566177,"""APPROXIMATE""",2014-12-09,3,2015_leak
2471,"""Jefferson, Holden, MA 01522, USA""",42.364403,-71.881218,"""APPROXIMATE""",2014-12-09,3,2015_leak
2464,"""53 Evelina Dr, Marlborough, MA 01752, USA""",42.349274,-71.596704,"""RANGE_INTERPOLATED""",2014-12-09,3,2015_leak
2461,"""104 Pearl St, Cambridge, MA 02139, USA""",42.362221,-71.105134,"""ROOFTOP""",2014-12-09,3,2015_leak
2469,"""27 Ivernia Rd, Worcester, MA 01606, USA""",42.320368,-71.789004,"""ROOFTOP""",2014-12-09,3,2015_leak
2467,"""123 Boston Post Rd W, Marlborough, MA 01752, USA""",42.340231,-71.586879,"""ROOFTOP""",2014-12-09,3,2015_leak
2466,"""18 Sandini Rd, Marlborough, MA 01752, USA""",42.335536,-71.581692,"""ROOFTOP""",2014-12-09,3,2015_leak
2460,"""1000 MA-3, Cambridge, MA 02139, USA""",42.355456,-71.112834,"""RANGE_INTERPOLATED""",2014-12-09,3,2015_leak
2474,"""284 Lake Ave, Worcester, MA 01604, USA""",42.261987,-71.754772,"""ROOFTOP""",2014-12-09,3,2015_leak
2486,"""80 Kenberma Rd, Worcester, MA 01604, USA""",42.247426,-71.782298,"""ROOFTOP""",2014-12-10,3,2015_leak
2477,"""125 Endicott St, Worcester, MA 01610, USA""",42.250757,-71.796508,"""ROOFTOP""",2014-12-10,3,2015_leak
2480,"""5 Hancock Hill Dr, Worcester, MA 01609, USA""",42.28599,-71.816576,"""ROOFTOP""",2014-12-10,3,2015_leak
2484,"""1 Jackson St, Worcester, MA 01608, USA""",42.256809,-71.809094,"""ROOFTOP""",2014-12-10,3,2015_leak
2478,"""Fox St, Worcester, MA 01604, USA""",42.253644,-71.794552,"""GEOMETRIC_CENTER""",2014-12-10,3,2015_leak
2485,"""136 Kenberma Rd, Worcester, MA 01604, USA""",42.248862,-71.778902,"""RANGE_INTERPOLATED""",2014-12-10,3,2015_leak
2475,"""Broadway, Cambridge, MA, USA""",42.368553,-71.099076,"""GEOMETRIC_CENTER""",2014-12-10,3,2015_leak
2482,"""High St, Worcester, MA, USA""",42.261981,-71.804376,"""GEOMETRIC_CENTER""",2014-12-10,3,2015_leak
2488,"""552 Mill St, Worcester, MA 01602, USA""",42.273266,-71.854502,"""ROOFTOP""",2014-12-10,3,2015_leak
2476,"""47 Elm St, Shrewsbury, MA 01545, USA""",42.277806,-71.739704,"""ROOFTOP""",2014-12-10,3,2015_leak
2479,"""36 Hancock Hill Dr, Worcester, MA 01609, USA""",42.28831,-71.819786,"""ROOFTOP""",2014-12-10,3,2015_leak
2481,"""144 Heywood St, Worcester, MA 01604, USA""",42.248905,-71.780858,"""ROOFTOP""",2014-12-10,3,2015_leak
2483,"""Worcester, MA, USA""",42.262593,-71.802293,"""APPROXIMATE""",2014-12-10,3,2015_leak
2487,"""Lancaster, MA, USA""",42.455645,-71.673124,"""APPROXIMATE""",2014-12-10,3,2015_leak
2502,"""98 Longfellow Rd, Worcester, MA 01602, USA""",42.266961,-71.827423,"""ROOFTOP""",2014-12-11,3,2015_leak
2493,"""Perry Ave & Harlem St, Worcester, MA 01610, USA""",42.245763,-71.799627,"""APPROXIMATE""",2014-12-11,3,2015_leak
2491,"""Holden St, Shrewsbury, MA 01545, USA""",42.303613,-71.755429,"""GEOMETRIC_CENTER""",2014-12-11,3,2015_leak
2498,"""Lamartine St, Worcester, MA, USA""",42.254419,-71.802278,"""GEOMETRIC_CENTER""",2014-12-11,3,2015_leak
2496,"""23 King St, Worcester, MA 01610, USA""",42.256731,-71.814991,"""ROOFTOP""",2014-12-11,3,2015_leak
2497,"""100 Lamartine St, Worcester, MA 01608, USA""",42.253668,-71.804447,"""RANGE_INTERPOLATED""",2014-12-11,3,2015_leak
2494,"""19 Haynes St, Worcester, MA 01603, USA""",42.244852,-71.828411,"""ROOFTOP""",2014-12-11,3,2015_leak
2489,"""Broadway, Cambridge, MA, USA""",42.368553,-71.099076,"""GEOMETRIC_CENTER""",2014-12-11,3,2015_leak
2500,"""108 Longfellow Rd, Worcester, MA 01602, USA""",42.267117,-71.827378,"""ROOFTOP""",2014-12-11,3,2015_leak
2495,"""10 Kendig St, Worcester, MA 01610, USA""",42.235682,-71.815504,"""ROOFTOP""",2014-12-11,3,2015_leak
2492,"""Holden St, Shrewsbury, MA 01545, USA""",42.303613,-71.755429,"""GEOMETRIC_CENTER""",2014-12-11,3,2015_leak
2501,"""70 Longfellow Rd, Worcester, MA 01602, USA""",42.265812,-71.826926,"""ROOFTOP""",2014-12-11,3,2015_leak
2490,"""Broadway, Cambridge, MA, USA""",42.368553,-71.099076,"""GEOMETRIC_CENTER""",2014-12-11,3,2015_leak
2499,"""617 Lincoln St, Worcester, MA 01605, USA""",42.2978,-71.766477,"""RANGE_INTERPOLATED""",2014-12-11,3,2015_leak
2503,"""Tyler Prentice Rd, Worcester, MA 01605, USA""",42.294273,-71.769786,"""GEOMETRIC_CENTER""",2014-12-11,3,2015_leak
2509,"""691 Grove St, Worcester, MA 01605, USA""",42.301283,-71.821433,"""ROOFTOP""",2014-12-12,3,2015_leak
2505,"""4 Farnum St, Worcester, MA 01602, USA""",42.273933,-71.8168,"""ROOFTOP""",2014-12-12,3,2015_leak
2506,"""11 Firglade St, Worcester, MA 01602, USA""",42.2813,-71.850832,"""ROOFTOP""",2014-12-12,3,2015_leak
2504,"""1608 River St, Hyde Park, MA 02136, USA""",42.247436,-71.13276,"""ROOFTOP""",2014-12-12,3,2015_leak
2512,"""Worcester, MA, USA""",42.262593,-71.802293,"""APPROXIMATE""",2014-12-12,3,2015_leak
2513,"""Massasoit Rd & Brierway Dr, Worcester, MA 01604, USA""",42.234497,-71.76395,"""APPROXIMATE""",2014-12-12,3,2015_leak
2511,"""Grove St, Worcester, MA, USA""",42.292782,-71.816589,"""GEOMETRIC_CENTER""",2014-12-12,3,2015_leak
2507,"""108 Grove St, Worcester, MA 01605, USA""",42.276738,-71.801386,"""ROOFTOP""",2014-12-12,3,2015_leak
2508,"""150 Grove St, Worcester, MA 01605, USA""",42.278105,-71.801418,"""ROOFTOP""",2014-12-12,3,2015_leak
2514,"""214 Weatherstone Dr, Worcester, MA 01604, USA""",42.235021,-71.75433,"""RANGE_INTERPOLATED""",2014-12-12,3,2015_leak
2510,"""730 Grove St, Worcester, MA 01605, USA""",42.303873,-71.820935,"""ROOFTOP""",2014-12-12,3,2015_leak
2527,"""636 Grafton St, Worcester, MA 01604, USA""",42.250558,-71.772421,"""ROOFTOP""",2014-12-15,3,2015_leak
2526,"""586 Grafton St, Worcester, MA 01604, USA""",42.249846,-71.774994,"""ROOFTOP""",2014-12-15,3,2015_leak
2518,"""Wood St & Whisper Way, Hopkinton, MA 01748, USA""",42.23125,-71.553945,"""APPROXIMATE""",2014-12-15,3,2015_leak
2523,"""43 Horace St, Needham, MA 02494, USA""",42.304376,-71.237484,"""ROOFTOP""",2014-12-15,3,2015_leak
2516,"""18 Wendell St, Cambridge, MA 02138, USA""",42.381408,-71.118234,"""ROOFTOP""",2014-12-15,3,2015_leak
2517,"""34 Wendell St, Cambridge, MA 02138, USA""",42.381422,-71.116873,"""ROOFTOP""",2014-12-15,3,2015_leak
2522,"""Highland Ave, Needham, MA, USA""",42.293394,-71.235258,"""GEOMETRIC_CENTER""",2014-12-15,3,2015_leak
2531,"""Hamilton St & Almont Ave, Worcester, MA 01604, USA""",42.256032,-71.781354,"""APPROXIMATE""",2014-12-15,3,2015_leak
2524,"""Grafton St & Corrine St, Worcester, MA 01604, USA""",42.250646,-71.768576,"""APPROXIMATE""",2014-12-15,3,2015_leak
2520,"""200 Highland Ave, Needham, MA 02494, USA""",42.304166,-71.220126,"""ROOFTOP""",2014-12-15,3,2015_leak
2525,"""138 Endicott St, Worcester, MA 01610, USA""",42.250373,-71.795362,"""ROOFTOP""",2014-12-15,3,2015_leak
2528,"""981 Grafton St, Worcester, MA 01604, USA""",42.245604,-71.758492,"""ROOFTOP""",2014-12-15,3,2015_leak
2519,"""1062 Highland Ave, Needham, MA 02494, USA""",42.290298,-71.234714,"""ROOFTOP""",2014-12-15,3,2015_leak
2515,"""Oxford St, Cambridge, MA, USA""",42.38104,-71.116377,"""GEOMETRIC_CENTER""",2014-12-15,3,2015_leak
2532,"""18 Westborough St, Worcester, MA 01604, USA""",42.24124,-71.742479,"""ROOFTOP""",2014-12-15,3,2015_leak
2529,"""1000 Grafton St, Worcester, MA 01604, USA""",42.243884,-71.757517,"""ROOFTOP""",2014-12-15,3,2015_leak
2530,"""Grafton, MA, USA""",42.207039,-71.685624,"""APPROXIMATE""",2014-12-15,3,2015_leak
2521,"""760 Highland Ave, Needham Heights, MA 02494, USA""",42.296422,-71.233655,"""ROOFTOP""",2014-12-15,3,2015_leak
2533,"""17 Wellman St, Auburn, MA 01501, USA""",42.223073,-71.839759,"""ROOFTOP""",2014-12-16,3,2015_leak
2538,"""21 Lee Rd, Needham, MA 02494, USA""",42.30595,-71.23262,"""ROOFTOP""",2014-12-16,3,2015_leak
2537,"""16 Charles St, Needham Heights, MA 02494, USA""",42.30661,-71.223208,"""ROOFTOP""",2014-12-16,3,2015_leak
2535,"""Salem End Rd & Winter St, Framingham, MA 01702, USA""",42.297107,-71.441986,"""APPROXIMATE""",2014-12-16,3,2015_leak
2546,"""199 Hope Ave, Worcester, MA 01603, USA""",42.231587,-71.832399,"""ROOFTOP""",2014-12-16,3,2015_leak
2539,"""Needham Reservoir, Needham, MA 02492, USA""",42.270767,-71.220227,"""APPROXIMATE""",2014-12-16,3,2015_leak
2540,"""8 Colonial Dr, Westborough, MA 01581, USA""",42.272111,-71.608151,"""ROOFTOP""",2014-12-16,3,2015_leak
2541,"""117 E Main St, Westborough, MA 01581, USA""",42.280774,-71.601649,"""ROOFTOP""",2014-12-16,3,2015_leak
2542,"""10 Grove St, Westborough, MA 01581, USA""",42.26938,-71.615338,"""ROOFTOP""",2014-12-16,3,2015_leak
2536,"""9 Loring St, Hyde Park, MA 02136, USA""",42.248964,-71.118648,"""ROOFTOP""",2014-12-16,3,2015_leak
2544,"""124 Endicott St, Worcester, MA 01610, USA""",42.250308,-71.796409,"""ROOFTOP""",2014-12-16,3,2015_leak
2549,"""1 Kelley Square, Worcester, MA 01604, USA""",42.255149,-71.797499,"""ROOFTOP""",2014-12-16,3,2015_leak
2543,"""130 Forbes Rd, Westwood, MA 02090, USA""",42.21159,-71.170591,"""ROOFTOP""",2014-12-16,3,2015_leak
2547,"""205 Hope Ave, Worcester, MA 01603, USA""",42.231581,-71.833191,"""ROOFTOP""",2014-12-16,3,2015_leak
2548,"""99 Hope Ave, Worcester, MA 01603, USA""",42.231681,-71.826255,"""ROOFTOP""",2014-12-16,3,2015_leak
2534,"""31 Chestnut St, South Dartmouth, MA 02748, USA""",41.588939,-70.937979,"""ROOFTOP""",2014-12-16,3,2015_leak
2551,"""650 Lincoln St, Worcester, MA 01605, USA""",42.298182,-71.7642,"""ROOFTOP""",2014-12-16,3,2015_leak
2545,"""3 Gilman St, Worcester, MA 01605, USA""",42.284676,-71.79235,"""ROOFTOP""",2014-12-16,3,2015_leak
2550,"""7-1/2 Kelley Square, Worcester, MA 01610, USA""",42.254938,-71.797177,"""ROOFTOP""",2014-12-16,3,2015_leak
2560,"""6 Judson Rd, Worcester, MA 01605, USA""",42.289814,-71.810434,"""ROOFTOP""",2014-12-17,3,2015_leak
2554,"""737 Charles River St, Needham, MA 02492, USA""",42.270249,-71.289593,"""ROOFTOP""",2014-12-17,3,2015_leak
2555,"""120 Locust Ln, Needham, MA 02492, USA""",42.273563,-71.292042,"""ROOFTOP""",2014-12-17,3,2015_leak
2559,"""12 Judson Rd, Worcester, MA 01605, USA""",42.290345,-71.810364,"""ROOFTOP""",2014-12-17,3,2015_leak
2556,"""Bedford St & Anthony St, New Bedford, MA 02740, USA""",41.627572,-70.931244,"""APPROXIMATE""",2014-12-17,3,2015_leak
2552,"""Chestnut St, Ashland, MA 01721, USA""",42.245835,-71.456855,"""GEOMETRIC_CENTER""",2014-12-17,3,2015_leak
2558,"""50 Hamilton St, Worcester, MA 01604, USA""",42.25585,-71.78221,"""ROOFTOP""",2014-12-17,3,2015_leak
2562,"""580 Lincoln St, Worcester, MA 01605, USA""",42.296081,-71.770397,"""RANGE_INTERPOLATED""",2014-12-17,3,2015_leak
2557,"""53 Ellsworth St, Worcester, MA 01610, USA""",42.251893,-71.803655,"""ROOFTOP""",2014-12-17,3,2015_leak
2561,"""549 Lincoln St, Worcester, MA 01605, USA""",42.295499,-71.769671,"""ROOFTOP""",2014-12-17,3,2015_leak
2553,"""419 Charles River St, Needham, MA 02492, USA""",42.269572,-71.275083,"""ROOFTOP""",2014-12-17,3,2015_leak
2568,"""15 Fearing Dr, Westwood, MA 02090, USA""",42.213113,-71.172511,"""ROOFTOP""",2014-12-18,3,2015_leak
2565,"""67 Green St, Needham, MA 02492, USA""",42.271524,-71.214251,"""ROOFTOP""",2014-12-18,3,2015_leak
2570,"""176 Lincoln St, Worcester, MA 01605, USA""",42.28052,-71.793184,"""RANGE_INTERPOLATED""",2014-12-18,3,2015_leak
2567,"""Highland Ave, Needham, MA, USA""",42.293394,-71.235258,"""GEOMETRIC_CENTER""",2014-12-18,3,2015_leak
2566,"""1102 Highland Ave, Needham Heights, MA 02494, USA""",42.288914,-71.234478,"""ROOFTOP""",2014-12-18,3,2015_leak
2569,"""168 Lincoln St, Worcester, MA 01605, USA""",42.280099,-71.793649,"""ROOFTOP""",2014-12-18,3,2015_leak
2564,"""160 Country Way, Needham, MA 02492, USA""",42.269152,-71.262494,"""ROOFTOP""",2014-12-18,3,2015_leak
2563,"""27 Pinewood St, Hyde Park, MA 02136, USA""",42.267621,-71.109258,"""ROOFTOP""",2014-12-18,3,2015_leak
2571,"""200 Lincoln St, Worcester, MA 01605, USA""",42.281977,-71.792948,"""ROOFTOP""",2014-12-18,3,2015_leak
2572,"""440 Lincoln St, Worcester, MA 01653, USA""",42.292693,-71.783046,"""ROOFTOP""",2014-12-18,3,2015_leak
2578,"""150 Lincoln St, Worcester, MA 01605, USA""",42.278909,-71.794195,"""ROOFTOP""",2014-12-19,3,2015_leak
2575,"""High Rock, Forest St, Needham, MA 02492, USA""",42.269243,-71.246103,"""APPROXIMATE""",2014-12-19,3,2015_leak
2574,"""257 High Rock St, Needham, MA 02492, USA""",42.270064,-71.243023,"""ROOFTOP""",2014-12-19,3,2015_leak
2573,"""19 Mariposa St, Mattapan, MA 02126, USA""",42.268672,-71.106186,"""ROOFTOP""",2014-12-19,3,2015_leak
2576,"""36 Marked Tree Rd, Needham, MA 02492, USA""",42.279113,-71.244788,"""ROOFTOP""",2014-12-19,3,2015_leak
2577,"""148 Lincoln St, Worcester, MA 01605, USA""",42.278763,-71.794374,"""ROOFTOP""",2014-12-19,3,2015_leak
2589,"""56 Winding River Rd, Needham, MA 02492, USA""",42.271453,-71.296604,"""ROOFTOP""",2014-12-22,3,2015_leak
2582,"""920 Metropolitan Ave, Hyde Park, MA 02136, USA""",42.254859,-71.111513,"""ROOFTOP""",2014-12-22,3,2015_leak
2581,"""731 Metropolitan Ave, Hyde Park, MA 02136, USA""",42.260782,-71.116237,"""ROOFTOP""",2014-12-22,3,2015_leak
2580,"""91 Child St, Hyde Park, MA 02136, USA""",42.255981,-71.130003,"""ROOFTOP""",2014-12-22,3,2015_leak
2584,"""19 Fitzgerald Rd, Marlborough, MA 01752, USA""",42.363846,-71.517908,"""ROOFTOP""",2014-12-22,3,2015_leak
2585,"""Boden Ln & Tamarack Rd, Natick, MA 01760, USA""",42.28412,-71.391942,"""APPROXIMATE""",2014-12-22,3,2015_leak
2579,"""40 Summer St, Ashland, MA 01721, USA""",42.258475,-71.464358,"""ROOFTOP""",2014-12-22,3,2015_leak
2586,"""Glen St, Natick, MA 01760, USA""",42.25888,-71.31557,"""GEOMETRIC_CENTER""",2014-12-22,3,2015_leak
2590,"""160 Tacoma St, Worcester, MA 01605, USA""",42.306271,-71.771902,"""RANGE_INTERPOLATED""",2014-12-22,3,2015_leak
2583,"""Hyde Park, Boston, MA, USA""",42.256529,-71.124056,"""APPROXIMATE""",2014-12-22,3,2015_leak
2588,"""176 Whitman Rd, Needham, MA 02492, USA""",42.262217,-71.28045,"""ROOFTOP""",2014-12-22,3,2015_leak
2587,"""15 Washington Ave, Natick, MA 01760, USA""",42.284777,-71.352483,"""ROOFTOP""",2014-12-22,3,2015_leak
2592,"""9 Perkins Ave, Hyde Park, MA 02136, USA""",42.255438,-71.128426,"""ROOFTOP""",2014-12-23,3,2015_leak
2595,"""319 N Main St, Natick, MA 01760, USA""",42.313296,-71.359751,"""ROOFTOP""",2014-12-23,3,2015_leak
2596,"""15 Water St, Natick, MA 01760, USA""",42.27348,-71.312777,"""ROOFTOP""",2014-12-23,3,2015_leak
2594,"""1916 River St, Hyde Park, MA 02136, USA""",42.242583,-71.143918,"""ROOFTOP""",2014-12-23,3,2015_leak
2591,"""337 Chestnut St, Ashland, MA 01721, USA""",42.248845,-71.454992,"""ROOFTOP""",2014-12-23,3,2015_leak
2598,"""366 Hamilton St, Worcester, MA 01604, USA""",42.258509,-71.765886,"""ROOFTOP""",2014-12-23,3,2015_leak
2593,"""20 Riley Rd, Hyde Park, MA 02136, USA""",42.237278,-71.128658,"""ROOFTOP""",2014-12-23,3,2015_leak
2597,"""37 Wellesley Rd, Natick, MA 01760, USA""",42.306512,-71.331589,"""ROOFTOP""",2014-12-23,3,2015_leak
2605,"""205 Weatherbee Dr, Westwood, MA 02090, USA""",42.216002,-71.160752,"""ROOFTOP""",2014-12-24,3,2015_leak
2601,"""31 Summer St, Hyde Park, MA 02136, USA""",42.257773,-71.12494,"""ROOFTOP""",2014-12-24,3,2015_leak
2604,"""72 Briar Ln, Westwood, MA 02090, USA""",42.195328,-71.235496,"""ROOFTOP""",2014-12-24,3,2015_leak
2603,"""57 Briar Ln, Westwood, MA 02090, USA""",42.195752,-71.236896,"""ROOFTOP""",2014-12-24,3,2015_leak
2607,"""37 Woodridge Rd, Westwood, MA 02090, USA""",42.1872,-71.235842,"""ROOFTOP""",2014-12-24,3,2015_leak
2599,"""135 Bonham Rd, Dedham, MA 02026, USA""",42.227738,-71.146934,"""ROOFTOP""",2014-12-24,3,2015_leak
2606,"""36 Woodridge Rd, Westwood, MA 02090, USA""",42.187114,-71.236877,"""ROOFTOP""",2014-12-24,3,2015_leak
2600,"""189 Sherrin St, Boston, MA 02136, USA""",42.265115,-71.12628,"""ROOFTOP""",2014-12-24,3,2015_leak
2602,"""74 Summer St, Boston, MA 02136, USA""",42.260423,-71.125182,"""ROOFTOP""",2014-12-24,3,2015_leak
2608,"""3 Thatcher St, Boston, MA 02136, USA""",42.26604,-71.120379,"""RANGE_INTERPOLATED""",2014-12-26,3,2015_leak
2613,"""241 W Central St, Natick, MA 01760, USA""",42.282323,-71.388624,"""ROOFTOP""",2014-12-26,3,2015_leak
2614,"""35 Whittier Rd, Natick, MA 01760, USA""",42.306528,-71.330946,"""RANGE_INTERPOLATED""",2014-12-26,3,2015_leak
2610,"""746 Truman Pkwy, Hyde Park, MA 02136, USA""",42.250922,-71.120419,"""ROOFTOP""",2014-12-26,3,2015_leak
2611,"""50 Pleasant St S, Natick, MA 01760, USA""",42.266948,-71.310494,"""ROOFTOP""",2014-12-26,3,2015_leak
2609,"""706 Truman Pkwy, Boston, MA 02136, USA""",42.251739,-71.118997,"""ROOFTOP""",2014-12-26,3,2015_leak
2612,"""Speen St, Natick, MA 01760, USA""",42.289432,-71.375801,"""GEOMETRIC_CENTER""",2014-12-26,3,2015_leak
2620,"""253 Pond St, Westwood, MA 02090, USA""",42.210236,-71.225984,"""ROOFTOP""",2014-12-29,3,2015_leak
2615,"""750 Truman Pkwy, Boston, MA 02136, USA""",42.250848,-71.12064,"""ROOFTOP""",2014-12-29,3,2015_leak
2616,"""842 Truman Pkwy, Boston, MA 02136, USA""",42.248246,-71.123905,"""ROOFTOP""",2014-12-29,3,2015_leak
2619,"""Glandore Rd, Westwood, MA 02090, USA""",42.210105,-71.17073,"""GEOMETRIC_CENTER""",2014-12-29,3,2015_leak
2621,"""115 Flagg St, Worcester, MA 01602, USA""",42.283775,-71.83168,"""ROOFTOP""",2014-12-29,3,2015_leak
2617,"""21 Williams St, Upton, MA 01568, USA""",42.171423,-71.634111,"""RANGE_INTERPOLATED""",2014-12-29,3,2015_leak
2618,"""6 Downey St, Westwood, MA 02090, USA""",42.220746,-71.170434,"""RANGE_INTERPOLATED""",2014-12-29,3,2015_leak
2622,"""15 Valencia Rd, Boston, MA 02136, USA""",42.256526,-71.128548,"""ROOFTOP""",2014-12-30,3,2015_leak
2623,"""85 Lincoln St, Northborough, MA 01532, USA""",42.316998,-71.659445,"""ROOFTOP""",2014-12-30,3,2015_leak
2625,"""679 Worcester St, Natick, MA 01760, USA""",42.301291,-71.351832,"""ROOFTOP""",2014-12-31,3,2015_leak
2626,"""266 Main St, Northborough, MA 01532, USA""",42.326756,-71.621484,"""ROOFTOP""",2014-12-31,3,2015_leak
2629,"""93 Washburn St, Northborough, MA 01532, USA""",42.335143,-71.648168,"""ROOFTOP""",2014-12-31,3,2015_leak
2624,"""Pleasant St S & Lookout Farm Rd, Natick, MA 01760, USA""",42.266877,-71.31096,"""APPROXIMATE""",2014-12-31,3,2015_leak
2628,"""63 Main St, Northborough, MA 01532, USA""",42.320596,-71.638034,"""ROOFTOP""",2014-12-31,3,2015_leak
