id,formatted_address,lat,lng,location_type,record_date,grade,record_type
243998,"""100 Brook Hill Rd, Milton, MA 02186, USA""",42.267002,-71.070365,"""ROOFTOP""",2003-03-28 00:00:00,3,2014_leak
245040,"""939 Blue Hill Avenue, Dorchester Center, MA 02124, USA""",42.292316,-71.089154,"""ROOFTOP""",2003-03-28 00:00:00,3,2014_leak
244168,"""41 Canterbury Dr, Reading, MA 01867, USA""",42.528534,-71.086015,"""RANGE_INTERPOLATED""",2003-03-28 00:00:00,3,2014_leak
245057,"""335 Norfolk Ave, Dorchester, MA 02125, USA""",42.321734,-71.066449,"""ROOFTOP""",2003-03-28 00:00:00,3,2014_leak
253249,"""5 Davis Ave, Arlington, MA 02474, USA""",42.423677,-71.152654,"""ROOFTOP""",2003-03-28 00:00:00,3,2014_leak
244003,"""59 Randolph Ave, Milton, MA 02186, USA""",42.266492,-71.068827,"""ROOFTOP""",2003-03-28 00:00:00,3,2014_leak
244854,"""Main St & South St, Tewksbury, MA 01876, USA""",42.579633,-71.19366,"""APPROXIMATE""",2003-03-31 00:00:00,3,2014_leak
244351,"""42 Martin St, Medford, MA 02155, USA""",42.4156,-71.121631,"""ROOFTOP""",2003-03-31 00:00:00,3,2014_leak
245055,"""24 Jerome St, Boston, MA 02125, USA""",42.314765,-71.063655,"""ROOFTOP""",2003-03-31 00:00:00,3,2014_leak
244175,"""369 Lowell St, Reading, MA 01867, USA""",42.533887,-71.123402,"""ROOFTOP""",2003-03-31 00:00:00,3,2014_leak
245050,"""35-37 Clarkson St, Dorchester, MA 02125, USA""",42.308918,-71.067007,"""ROOFTOP""",2003-03-31 00:00:00,3,2014_leak
245047,"""6 Burt St, Dorchester Center, MA 02124, USA""",42.284892,-71.067159,"""ROOFTOP""",2003-04-02 00:00:00,3,2014_leak
244402,"""16 Lewis St, Clinton, MA 01510, USA""",42.426617,-71.689551,"""RANGE_INTERPOLATED""",2003-04-02 00:00:00,3,2014_leak
244347,"""23 Park St, Medford, MA 02155, USA""",42.415689,-71.100425,"""RANGE_INTERPOLATED""",2003-04-03 00:00:00,3,2014_leak
244443,"""Jackson St & Howard St, Ayer, MA 01432, USA""",42.566469,-71.58645,"""APPROXIMATE""",2003-04-03 00:00:00,3,2014_leak
245569,"""Marine Blvd, Lynn, MA 01905, USA""",42.454875,-70.952465,"""GEOMETRIC_CENTER""",2003-04-03 00:00:00,3,2014_leak
244679,"""131 Surrey St, Medford, MA 02155, USA""",42.422068,-71.088112,"""ROOFTOP""",2003-04-04 00:00:00,3,2014_leak
244676,"""149 Forest St, Medford, MA 02155, USA""",42.423997,-71.106188,"""ROOFTOP""",2003-04-07 00:00:00,3,2014_leak
244860,"""467 Pleasant St, Tewksbury, MA 01876, USA""",42.603183,-71.249128,"""ROOFTOP""",2003-04-07 00:00:00,3,2014_leak
244471,"""6 6th St, Leominster, MA 01453, USA""",42.527421,-71.746381,"""RANGE_INTERPOLATED""",2003-04-07 00:00:00,3,2014_leak
244526,"""20 Middlesex St, Quincy, MA 02171, USA""",42.299023,-71.008845,"""ROOFTOP""",2003-04-08 00:00:00,3,2014_leak
244541,"""Mossman Rd & Stone Root Ln, Sudbury, MA 01776, USA""",42.411329,-71.420225,"""APPROXIMATE""",2003-04-08 00:00:00,3,2014_leak
244662,"""Crystal Ave & Blanchard St, Leominster, MA 01453, USA""",42.543142,-71.73663,"""APPROXIMATE""",2003-04-09 00:00:00,3,2014_leak
244664,"""35 Hoover St, Leominster, MA 01453, USA""",42.55348,-71.776524,"""RANGE_INTERPOLATED""",2003-04-10 00:00:00,3,2014_leak
245302,"""Wickaboag Valley Rd, West Brookfield, MA 01585, USA""",42.265881,-72.160974,"""GEOMETRIC_CENTER""",2003-04-10 00:00:00,3,2014_leak
244970,"""49 Centre St, Quincy, MA 02169, USA""",42.24177,-71.02143,"""ROOFTOP""",2003-04-11 00:00:00,3,2014_leak
244882,"""11 Prairie Rd, Chelmsford, MA 01824, USA""",42.57038,-71.354661,"""ROOFTOP""",2003-04-14 00:00:00,3,2014_leak
244954,"""28 Reedsdale Rd, Milton, MA 02186, USA""",42.257489,-71.080079,"""ROOFTOP""",2003-04-14 00:00:00,3,2014_leak
244867,"""18 Donna Rd, Chelmsford, MA 01824, USA""",42.571639,-71.34152,"""ROOFTOP""",2003-04-14 00:00:00,3,2014_leak
244875,"""2 Lord Rd, Chelmsford, MA 01824, USA""",42.577678,-71.324779,"""RANGE_INTERPOLATED""",2003-04-15 00:00:00,3,2014_leak
244793,"""290 Ash St, Reading, MA 01867, USA""",42.515403,-71.099217,"""ROOFTOP""",2003-04-16 00:00:00,3,2014_leak
244886,"""3 Raymond Rd, Chelmsford, MA 01824, USA""",42.579491,-71.330723,"""RANGE_INTERPOLATED""",2003-04-16 00:00:00,3,2014_leak
