id,formatted_address,lat,lng,location_type,record_date,grade,record_type
1344553,"""29-31 Montfern Ave, Brighton, MA 02135, USA""",42.351026,-71.164306,"""ROOFTOP""",2013-08-15,3,2014_leak
1335468,"""44 Symmes St, Boston, MA 02131, USA""",42.290153,-71.131955,"""RANGE_INTERPOLATED""",2013-08-15,3,2014_leak
1315683,"""130 Malvern Rd, Brockton, MA 02301, USA""",42.085188,-71.03869,"""RANGE_INTERPOLATED""",2013-08-16,3,2014_leak
1315614,"""Melbourne Ave, Melrose, MA 02176, USA""",42.453668,-71.077365,"""GEOMETRIC_CENTER""",2013-08-16,3,2014_leak
1316618,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-16,3,2014_leak
1316625,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-16,3,2014_leak
1317692,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-16,3,2014_leak
1349855,"""78 Lynnfield St, Peabody, MA 01960, USA""",42.516521,-70.950601,"""ROOFTOP""",2013-08-16,3,2014_leak
1313332,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-16,3,2014_leak
1345744,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-16,3,2014_leak
1317702,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-16,3,2014_leak
1332117,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-17,3,2014_leak
1577788,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-17,3,2014_leak
1316612,"""62 Withington Rd, Narragansett, RI 02882, USA""",41.474628,-71.419045,"""RANGE_INTERPOLATED""",2013-08-18,3,2014_leak
1568981,"""1167 Phinneys Ln, Centerville, MA 02632, USA""",41.674587,-70.314399,"""ROOFTOP""",2013-08-18,3,2014_leak
1317422,"""Mel, Igarap\u00e9 do Meio - MA, Brazil""",-3.633333,-45.116667,"""APPROXIMATE""",2013-08-19,3,2014_leak
1317415,"""39 Maple Rd, East Aurora, NY 14052, USA""",42.769226,-78.621488,"""ROOFTOP""",2013-08-19,3,2014_leak
1317411,"""Mel, Igarap\u00e9 do Meio - MA, Brazil""",-3.633333,-45.116667,"""APPROXIMATE""",2013-08-19,3,2014_leak
1337093,"""40 New Windsor Rd, Hinsdale, MA 01235, USA""",42.442261,-73.107436,"""ROOFTOP""",2013-08-19,3,2014_leak
1316848,"""11 Adams St, Watertown, MA 02472, USA""",42.369907,-71.162181,"""ROOFTOP""",2013-08-19,3,2014_leak
1317716,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-19,3,2014_leak
1338213,"""57 Ridge Rd, Newport, RI 02840, USA""",41.464255,-71.354608,"""RANGE_INTERPOLATED""",2013-08-20,3,2014_leak
1338217,"""102 Ridge Rd, Smithfield, RI 02917, USA""",41.889845,-71.49458,"""RANGE_INTERPOLATED""",2013-08-20,3,2014_leak
1337084,"""216 Cabot St, Boston, MA 02120, USA""",42.333001,-71.087837,"""RANGE_INTERPOLATED""",2013-08-20,3,2014_leak
1348699,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-20,3,2014_leak
1323923,"""12 Dorian Dr, Haverhill, MA 01835, USA""",42.750717,-71.100801,"""ROOFTOP""",2013-08-20,3,2014_leak
1317510,"""28 Wildwood St, Winchester, MA 01890, USA""",42.452414,-71.147925,"""ROOFTOP""",2013-08-20,3,2014_leak
1391831,"""Leo Gagnon Way, Leominster, MA 01453, USA""",42.499957,-71.747302,"""GEOMETRIC_CENTER""",2013-08-20,3,2014_leak
1330509,"""1 Buchanan Rd, West Roxbury, MA 02132, USA""",42.296112,-71.134398,"""ROOFTOP""",2013-08-20,3,2014_leak
1335202,"""Dr Paul Ware Dr, Boylston, MA 01505, USA""",42.325919,-71.762758,"""GEOMETRIC_CENTER""",2013-08-20,3,2014_leak
1337356,"""870 Worcester St, Wellesley, MA 02482, USA""",42.305046,-71.313963,"""ROOFTOP""",2013-08-20,3,2014_leak
1337088,"""4 Gay St, Providence, RI 02905, USA""",41.811041,-71.413179,"""RANGE_INTERPOLATED""",2013-08-20,3,2014_leak
1337376,"""271 Cypress St, Brookline, MA 02445, USA""",42.325953,-71.123052,"""RANGE_INTERPOLATED""",2013-08-21,3,2014_leak
1358580,"""Boston Logan International Airport, 1 Harborside Dr, Boston, MA 02128, USA""",42.365613,-71.00956,"""APPROXIMATE""",2013-08-21,3,2014_leak
1337305,"""108 Windsor Rd, Pawtucket, RI 02861, USA""",41.880326,-71.347624,"""ROOFTOP""",2013-08-21,3,2014_leak
1380904,"""Brookline Ave, Somerset, NJ 08873, USA""",40.493412,-74.461621,"""GEOMETRIC_CENTER""",2013-08-21,3,2014_leak
1318431,"""534 Washington St, Holliston, MA 01746, USA""",42.207855,-71.426677,"""ROOFTOP""",2013-08-21,3,2014_leak
1337368,"""103 Cypress St, Providence, RI 02906, USA""",41.842122,-71.402851,"""RANGE_INTERPOLATED""",2013-08-21,3,2014_leak
1330547,"""Bromley St, Boston, MA 02130, USA""",42.326359,-71.099286,"""GEOMETRIC_CENTER""",2013-08-21,3,2014_leak
1338948,"""88 Dalton St, Worcester, MA 01604, USA""",42.24508,-71.761089,"""RANGE_INTERPOLATED""",2013-08-21,3,2014_leak
1337372,"""229 Cypress St, Brookline, MA 02445, USA""",42.327222,-71.124468,"""ROOFTOP""",2013-08-21,3,2014_leak
1330570,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-22,3,2014_leak
1323846,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-22,3,2014_leak
1323830,"""417 Lafayette St, Clifton Forge, VA 24422, USA""",37.820811,-79.826719,"""RANGE_INTERPOLATED""",2013-08-22,3,2014_leak
1323908,"""442 Water St, Haverhill, MA 01830, USA""",42.766478,-71.056871,"""RANGE_INTERPOLATED""",2013-08-22,3,2014_leak
1336115,"""156 Oak St, Swansea, MA 02777, USA""",41.766505,-71.220805,"""RANGE_INTERPOLATED""",2013-08-22,3,2014_leak
1323870,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-22,3,2014_leak
1337074,"""60 Elizabeth St, Worcester, MA 01605, USA""",42.269789,-71.791268,"""RANGE_INTERPOLATED""",2013-08-22,3,2014_leak
1337307,"""249 Dan Rd, Canton, MA 02021, USA""",42.156557,-71.118398,"""RANGE_INTERPOLATED""",2013-08-23,3,2014_leak
